timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,CAPE,PWAT,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,storm_severity,APCP
2020-10-20 12:00:00,Phu Quy,10.52,108.94,301.35,77,-1.5891138128361666,-1.8938320954885848,783.9999999999999,49.824999999999946,100660.0,0.1972169142857147,32.97250509121753,2.0,0.09940848406530506,85.82522078834414,273.15,1,0.1
2020-10-20 15:00:00,Phu Quy,10.52,108.94,300.15,85,-1.0122797445473926,-4.384665291533558,620.0,51.224999999999966,100810.0,0.4422642742504262,16.04523549196503,2.400166097618865,0.14003270288947525,64.10255441020237,273.15,1,0.3
2020-10-20 18:00:00,Phu Quy,10.52,108.94,299.85,86,-2.597222222222221,-4.498520847435834,576.9999999999999,51.17499999999995,100680.0,0.657593697166166,31.171483731486962,2.667202028879569,0.12369534132689522,75.36487289131375,273.15,1,0.2
2020-10-20 21:00:00,Phu Quy,10.52,108.94,299.75,89,-3.984697881968844,-5.100180710843506,178.0,52.225,100610.0,0.6427565628132933,37.80448252770566,2.8309725234916385,0.11379232387089386,82.07184874155122,273.15,1,0.5
2020-10-21 00:00:00,Phu Quy,10.52,108.94,300.45,84,-1.8626272283735623,-4.610164165762637,168.0,51.274999999999984,100750.0,0.48177698961890053,22.062668480952446,2.333393238194223,0.10748784749413809,66.56759496932379,273.15,1,0.1
2020-10-21 03:00:00,Phu Quy,10.52,108.94,299.54999999999995,86,-1.7398391365225003,-6.493168054498736,172.0,50.72499999999993,100850.0,0.8750841944664087,13.695995914026714,3.2586450450941093,0.21964932423475342,57.1099793145891,273.15,1,0.2
2020-10-21 06:00:00,Phu Quy,10.52,108.94,299.54999999999995,88,-3.277800022326686,-7.722012937295473,176.0,51.524999999999935,100600.0,1.3395985898187148,25.122521286499378,4.335135049695456,0.24214867061587358,64.7118534358351,273.15,1,0.5
2020-10-21 09:00:00,Phu Quy,10.52,108.94,300.04999999999995,83,-6.560590289905073,-7.54709580222772,166.0,50.274999999999935,100550.0,1.6670762860409385,40.87258559763964,4.596279464126957,0.29288647656853634,84.4960166360649,273.15,1,0.1
2020-10-21 12:00:00,Phu Quy,10.52,108.94,300.15,81,-5.777108397615266,-10.865160656569572,612.0,49.624999999999964,100680.0,2.509464980984511,34.03919305806617,5.118097757929144,0.35699740062135427,89.24478258727882,273.15,1,0.5
2020-10-21 15:00:00,Phu Quy,10.52,108.94,300.35,82,-7.2569499240825,-11.613547539031057,643.9999999999999,50.324999999999946,100650.0,3.136038030028681,31.874165748545348,6.045255562962064,0.3716496582344339,73.65350149439361,273.15,1,1.0
